day of week,is_Weekday,hour,time_group,origin_lat,origin_lng,dest_lat,dest_lng,euclid_dist,duration
4,1,11,day,1.419279797,103.7696156,1.345954927,103.71600079999999,10099.41806,971
6,0,23,night,1.410931,103.75587900000001,1.3436435,103.6921186,10306.1845,1039
0,1,0,late night,1.425065697,103.77658609999999,1.3514399330000002,103.7123066,10866.526909999999,1278
5,0,5,late night,1.429448742,103.8010903,1.3532938069999998,103.70035379999999,14039.402080000002,961
5,0,23,night,1.4393238000000002,103.8197193,1.346048,103.7159637,15511.288880000002,1246
6,0,10,day,1.438430191,103.80880520000001,1.3496803240000002,103.7136673,14464.921080000002,1114
0,1,5,late night,1.4379288000000001,103.8084626,1.3463148,103.715914,14478.12219,1109
1,1,6,late night,1.4136715,103.8231,1.3429216,103.6866749,17084.471990000002,992
1,1,7,late night,1.414845048,103.8050178,1.3586285269999998,103.70126540000001,13118.43363,954
3,1,21,night,1.4442402140000001,103.8117572,1.352768391,103.71376049999999,14903.7462,971
4,1,4,late night,1.435198067,103.8257109,1.330921885,103.6965854,18452.054930000002,1219
0,1,7,late night,1.4436798,103.812951,1.3461132,103.690617,17396.22396,1075
6,0,12,day,1.4420164,103.81629040000001,1.3593716999999998,103.70178320000001,15699.451130000001,951
0,1,9,morning peak,1.435757,103.82270679999999,1.3491252,103.71422690000001,15434.08263,1592
5,0,11,day,1.397208816,103.9023515,1.3437165290000002,103.69203540000001,24124.16988,1441
6,0,10,day,1.3803577519999999,103.8929324,1.3550737119999998,103.69807800000001,21842.344530000002,1791
3,1,11,day,1.3972098,103.9023481,1.3461648000000002,103.7056895,22585.99508,1742
4,1,12,day,1.392652679,103.8691196,1.347328644,103.7050526,18921.72193,1386
5,0,9,morning peak,1.392510175,103.9046668,1.343201366,103.69257040000001,24206.4441,1741
1,1,3,late night,1.3935524,103.8935998,1.3524602,103.7133374,20552.85466,1497
3,1,14,day,1.2853257,103.83789399999999,1.3889254999999998,103.7404587,15812.1313,1324
2,1,18,day,1.285150987,103.8375022,1.3840100030000002,103.7383257,15568.7787,939
3,1,17,day,1.278068545,103.8406278,1.3550832119999998,103.6976748,18051.978759999998,1254
4,1,8,morning peak,1.313591295,103.8543379,1.3565480730000001,103.69014759999999,18866.83563,1600
0,1,13,day,1.337411226,103.7396624,1.3886338319999998,103.7405669,5696.581322,1180
1,1,14,day,1.2937915979999999,103.7855141,1.393824154,103.74147940000002,12152.5965,942
3,1,22,night,1.2993681000000001,103.80163449999999,1.4001981000000001,103.7432155,12956.74943,1311
4,1,1,late night,1.290730712,103.8013486,1.345046982,103.6885802,13915.02403,1159
0,1,4,late night,1.306672536,103.779409,1.345010878,103.6885422,10963.94062,1106
0,1,2,late night,1.2990083000000001,103.7859677,1.348912,103.68570009999999,12451.152409999999,1057
2,1,11,day,1.300469837,103.80111090000001,1.344315357,103.68783359999999,13503.351819999998,1144
1,1,7,late night,1.298815879,103.78054420000001,1.36824513,103.7144843,10654.98464,832
1,1,2,late night,1.29518212,103.7706035,1.3460424119999999,103.6896665,10627.16652,947
1,1,1,late night,1.312066626,103.7727,1.3499909540000001,103.6842809,10695.52254,1052
2,1,1,late night,1.307763727,103.79139740000001,1.3445876469999998,103.688101,12191.16309,1177
6,0,2,late night,1.312434707,103.7755459,1.372466384,103.70052199999999,10682.4092,1319
3,1,2,late night,1.306854221,103.77141800000001,1.343260069,103.6863923,10282.30312,1087
0,1,2,late night,1.2962497,103.78593149999999,1.3441683999999998,103.6876429,12156.26648,1092
5,0,5,late night,1.4138576619999998,103.7934662,1.3528210859999998,103.70104620000001,12313.02058,783
1,1,7,late night,1.4067016,103.7848254,1.3290766,103.708321,12117.3023,1087
1,1,9,morning peak,1.4076911769999998,103.7822349,1.344788319,103.70309470000001,11239.12497,979
6,0,10,day,1.407535814,103.7828832,1.3503906069999998,103.7168884,9705.450843999999,1136
3,1,9,morning peak,1.29964516,103.8374656,1.351582557,103.71186949999999,15109.1817,1391
5,0,13,day,1.299560853,103.84284579999999,1.3516679269999998,103.7124333,15612.27805,1140
4,1,13,day,1.306553,103.832616,1.3477063,103.706264,14772.553590000001,1150
3,1,13,day,1.306157507,103.8323852,1.336607284,103.7224375,12682.689620000001,1470
2,1,16,day,1.302932114,103.823557,1.331448017,103.72490400000001,11415.99602,1232
2,1,12,day,1.302728287,103.8323691,1.3518261980000001,103.71230279999999,14420.56594,1113
1,1,7,late night,1.3047643999999998,103.8256108,1.3521722,103.6958185,15361.201780000001,1113
2,1,7,late night,1.304285408,103.83100440000001,1.3512838669999998,103.711496,14276.079169999999,1153
2,1,12,day,1.3039241000000001,103.83075059999999,1.3521796,103.71284250000001,14163.04088,1289
4,1,17,day,1.3036477,103.825997,1.3510386,103.71110290000001,13816.59831,1045
5,0,14,day,1.302925991,103.8322245,1.351453675,103.71205140000001,14407.686459999999,1159
3,1,9,morning peak,1.304168598,103.8365053,1.350899242,103.71092320000001,14896.026759999999,1417
4,1,17,day,1.299865292,103.8401595,1.350494958,103.7074099,15794.52419,1585
0,1,13,day,1.31240677,103.62900359999999,1.344856571,103.72181979999999,10930.64057,1143
1,1,9,morning peak,1.3304515,103.638973,1.3349512,103.7193088,8944.522231,997
0,1,9,morning peak,1.312289526,103.62791209999999,1.337696695,103.7096431,9514.743618999999,987
0,1,0,late night,1.37519466,103.7362894,1.329217319,103.67947559999999,8125.5472549999995,1002
1,1,6,late night,1.429358675,103.7224574,1.3504407319999998,103.6994115,9141.576242000001,848
4,1,14,day,1.295600246,103.7861276,1.367538929,103.7119623,11487.41103,1233
3,1,0,late night,1.2962216,103.7859669,1.3561533000000001,103.69191020000001,12398.97322,944
2,1,2,late night,1.3009310379999999,103.7735108,1.3427618609999998,103.6857785,10805.19673,910
5,0,1,late night,1.306563339,103.79081640000001,1.3651970830000002,103.69297309999999,12681.10519,1183
6,0,3,late night,1.342973175,103.9378598,1.3800893319999998,103.6966065,27134.27788,1627
0,1,21,night,1.3460495119999998,103.9522887,1.3867785990000001,103.7414079,23875.66357,1220
3,1,10,day,1.3446834509999999,103.9390868,1.344121322,103.68759659999999,27956.80374,3610
0,1,1,late night,1.4328878999999999,103.77276429999999,1.3419161,103.68472259999999,14075.12724,1024
5,0,1,late night,1.432297,103.77910809999999,1.372525,103.6984351,11162.17965,999
1,1,6,late night,1.4393239740000001,103.7687373,1.368573452,103.6940055,11441.270120000001,925
4,1,13,day,1.4387816,103.8086157,1.3562721000000002,103.69595490000002,15524.62831,1081
2,1,8,morning peak,1.3759013999999998,103.8562306,1.343979,103.687474,19092.459619999998,1458
6,0,23,night,1.368754126,103.845446,1.35592369,103.6869099,17681.087180000002,2457
0,1,4,late night,1.366753535,103.844483,1.346265015,103.6904074,17278.47175,1284
3,1,9,morning peak,1.3697742330000002,103.8385329,1.3444378869999998,103.6879618,16973.48714,1857
4,1,3,late night,1.3769516000000002,103.8579663,1.3728592,103.69720140000001,17876.88721,1393
6,0,21,night,1.371831854,103.8680561,1.3891251269999998,103.7403641,14324.23022,1081
3,1,6,late night,1.376296683,103.8591058,1.3489555430000002,103.6856136,19524.15526,1766
6,0,12,day,1.35554501,103.8699709,1.3889655230000002,103.7404269,14872.27797,1394
2,1,17,day,1.347575,103.8590011,1.3565193000000002,103.6904161,18766.9497,1044
1,1,10,day,1.3339475,103.7200047,1.4033888,103.70118459999999,7999.922990000001,1006
0,1,0,late night,1.3350601999999998,103.7192578,1.3982948,103.6998783,7353.983869,870
4,1,5,late night,1.361548405,103.8507575,1.34631331,103.6897639,17976.672469999998,1313
6,0,10,day,1.4562213,103.8346921,1.3677559,103.6939508,18480.51959,1459
4,1,15,day,1.3934602790000001,103.74141479999999,1.38567954,103.73997270000001,879.9039050000001,1340
4,1,0,late night,1.3058948000000001,103.9116185,1.3878063999999999,103.7406657,21073.7765,1501
6,0,12,day,1.3279511,103.93973790000001,1.3553648999999999,103.6972995,27122.3711,1734
6,0,3,late night,1.328077372,103.9056947,1.384706789,103.7312902,20384.42271,1351
6,0,10,day,1.314185,103.93475649999999,1.3557451,103.6967676,26856.55918,3080
2,1,23,night,1.388693525,103.7672058,1.3547634640000001,103.692915,9079.402064,1213
6,0,13,day,1.3443083,103.7863821,1.3487981000000002,103.6861052,11158.37738,914
6,0,23,night,1.364953204,103.7765872,1.3455323319999999,103.6891628,9955.468786,853
2,1,2,late night,1.311816587,103.770168,1.354618818,103.6872572,10373.06511,956
4,1,2,late night,1.308025325,103.76175140000001,1.38370029,103.73802020000001,8818.508572,868
2,1,0,late night,1.295583545,103.7695762,1.37950318,103.7332042,10169.751,927
2,1,8,morning peak,1.314303288,103.75233109999999,1.3942517669999999,103.7417906,8966.751677,1141
0,1,23,night,1.308759343,103.76557790000001,1.394144604,103.7416982,9858.52449,818
3,1,9,morning peak,1.3061206,103.76382159999999,1.3453398,103.6881185,9478.372598,1050
6,0,3,late night,1.2923108,103.7677691,1.3770627,103.7298753,10322.60619,1007
3,1,9,morning peak,1.3741649,103.9747821,1.3443192,103.68792090000001,32060.7599,3243
1,1,5,late night,1.335295155,103.89411209999999,1.3453318440000002,103.6881176,22926.45335,1420
5,0,12,day,1.317603627,103.905005,1.3568272890000002,103.6952749,23719.01643,1473
5,0,8,morning peak,1.32864154,103.84691109999999,1.38249678,103.6967287,17736.38679,1478
5,0,5,late night,1.4183908,103.84297409999999,1.3469138999999999,103.6899219,18778.542230000003,2058
1,1,7,late night,1.4331653999999998,103.84102740000002,1.3431803999999998,103.68624790000001,19903.5592,1536
6,0,2,late night,1.342010654,103.9821915,1.345011605,103.6819691,33375.69967,1926
2,1,5,late night,1.3128488,103.7983189,1.3562551,103.6959672,12359.30204,1134
1,1,22,night,1.3128235000000001,103.84626440000001,1.3562096000000001,103.6961353,17372.36104,1378
5,0,7,late night,1.312742006,103.85608609999998,1.356128019,103.69284880000001,18776.581619999997,1592
3,1,20,evening peak,1.315624334,103.8744298,1.355562647,103.6970745,20209.62163,1039
6,0,8,morning peak,1.3760316259999998,103.932074,1.296815702,103.8084006,16327.84729,1297
6,0,9,morning peak,1.3672604,103.9463987,1.3076854820000001,103.7915235,18447.11068,1582
5,0,4,late night,1.3663464,103.9612939,1.2886779,103.7928806,20617.65281,1628
6,0,12,day,1.3779455459999999,103.9589957,1.302035158,103.80138559999999,19447.90452,1578
4,1,6,late night,1.3614624080000002,103.9631053,1.292263123,103.79829409999999,19871.472009999998,1452
5,0,15,day,1.3638253,103.9639155,1.2925959999999999,103.7847057,21438.573809999998,1370
2,1,22,night,1.3579712030000002,103.9626615,1.295398394,103.79948590000001,19428.06469,1046
0,1,6,late night,1.3705018180000001,103.97090379999999,1.293205357,103.7853453,22346.60989,1443
5,0,3,late night,1.3709047269999999,103.9470748,1.30535003,103.79485849999999,18424.36035,1612
3,1,10,day,1.3692158,103.9675174,1.3025937,103.7736637,22787.45479,2376
4,1,0,late night,1.3704086000000002,103.9637952,1.2970563999999998,103.800127,19938.7445,1413
4,1,10,day,1.359708016,103.9618931,1.305950623,103.8017526,18778.76034,1370
3,1,17,day,1.3651759769999998,103.9661628,1.308223408,103.7890685,20680.13811,1313
6,0,5,late night,1.3894627,103.9123642,1.3076698,103.7861293,16722.36375,1428
2,1,5,late night,1.3982618999999998,103.9183594,1.3056127,103.80180109999999,16553.539819999998,1217
4,1,2,late night,1.400880892,103.8963947,1.296477044,103.80503490000001,15424.5289,1448
5,0,1,late night,1.3921458,103.9090989,1.3045191999999999,103.7980015,15730.925469999998,1674
3,1,7,late night,1.4007748,103.8962959,1.3008932,103.7769943,17298.33291,1580
0,1,1,late night,1.3274131,103.745423,1.2793987,103.8236536,10204.6671,934
1,1,4,late night,1.32047475,103.89303559999999,1.298492468,103.8030392,10298.7948,818
1,1,5,late night,1.3211472,103.89121340000001,1.3006818000000002,103.80112740000001,10269.78447,1394
6,0,3,late night,1.312771218,103.89932859999999,1.3027359790000002,103.771407,14264.248880000001,1406
2,1,0,late night,1.3255853690000001,103.9053282,1.3034693659999999,103.8016708,11782.63105,1058
5,0,13,day,1.317458066,103.9050337,1.291633066,103.7837147,13788.889119999998,2000
1,1,11,day,1.3165632999999999,103.899795,1.2908,103.795105,11985.38453,1440
6,0,8,morning peak,1.3067128000000001,103.88367059999999,1.3077418,103.7862588,10829.48336,1210
2,1,0,late night,1.3198787,103.8907745,1.2929976,103.78545340000001,12083.651090000001,1129
4,1,7,late night,1.322397393,103.89065240000001,1.307606478,103.7912075,11176.5272,927
1,1,7,late night,1.322748416,103.89086359999999,1.294776341,103.791685,11455.618390000001,933
2,1,23,night,1.3195815,103.88976600000001,1.2927176,103.7871492,11792.11849,1265
1,1,11,day,1.311181849,103.8857839,1.2829637870000001,103.7789043,12288.7463,1483
1,1,1,late night,1.321901682,103.8910542,1.292566348,103.7874318,11972.22709,1010
6,0,23,night,1.3129600000000001,103.88143670000001,1.3091076000000001,103.7915179,10005.07146,1329
2,1,7,late night,1.322704169,103.8908876,1.308216974,103.790015,11328.68593,982
2,1,2,late night,1.3174233770000001,103.89212950000001,1.2848204220000001,103.800784,10782.27241,1054
0,1,2,late night,1.3199285,103.891042,1.2918982,103.7884813,11819.62383,1146
3,1,11,day,1.3190850029999999,103.8918911,1.3076906190000002,103.7942782,10924.926879999999,1454
6,0,5,late night,1.3301853000000001,103.900189,1.3051095,103.80165009999999,11303.43109,975
4,1,7,late night,1.3205697,103.89133670000001,1.2922528999999998,103.7938345,11287.01265,937
3,1,5,late night,1.3151281000000001,103.8782343,1.2982167,103.8004828,8845.517999,981
5,0,13,day,1.32212015,103.89098840000001,1.287169836,103.78541329999999,12363.07856,1051
1,1,9,morning peak,1.319422189,103.85092399999999,1.301796962,103.7753571,8626.050791,832
2,1,1,late night,1.3287333000000001,103.84706829999999,1.2917252000000001,103.7886849,7684.8796489999995,929
0,1,1,late night,1.327369493,103.8412007,1.291379579,103.7805082,7844.509222,1051
2,1,4,late night,1.3214204999999999,103.8418079,1.2777298000000001,103.8028015,6511.878905,1007
2,1,8,morning peak,1.3231537,103.8456027,1.3082268,103.7901531,6383.643958,938
4,1,10,day,1.3185474,103.8456374,1.3029184,103.772522,8311.647921,1153
4,1,0,late night,1.3235364,103.85203809999999,1.3086302,103.79150440000001,6930.388790999999,928
4,1,1,late night,1.3264249,103.84213840000001,1.2730683,103.8005496,7521.632031,973
1,1,0,late night,1.3411155000000001,103.8350206,1.2906845,103.7953951,7130.91411,995
0,1,8,morning peak,1.3166714,103.7355344,1.2861541,103.8102273,8969.962422,871
5,0,22,night,1.434040631,103.84759090000001,1.293723805,103.775664,17531.9385,1545
4,1,4,late night,1.410151748,103.82873070000001,1.312039253,103.7725302,12571.79882,1365
2,1,10,day,1.4129848,103.83905279999999,1.2904491000000002,103.8014846,14251.0003,1469
5,0,8,morning peak,1.4364157,103.8285522,1.3138842,103.77220240000001,14995.83804,1493
6,0,12,day,1.4309155,103.82967729999999,1.3000928,103.7847014,15382.02502,1630
2,1,21,night,1.4384477,103.832851,1.3059979,103.80192530000001,15123.65444,1157
6,0,22,night,1.4305221280000002,103.82686170000001,1.2910693229999999,103.78105550000001,16321.0927,1267
6,0,10,day,1.41821145,103.839894,1.288282341,103.79333879999999,15346.410530000001,1387
5,0,6,late night,1.430444861,103.8352173,1.300868286,103.8022899,14865.930080000002,1481
2,1,22,night,1.4325457730000002,103.82670350000001,1.306677475,103.8021192,14260.23282,1201
2,1,6,late night,1.4048958999999999,103.82763299999999,1.3048507,103.8016697,11492.82164,1079
1,1,8,morning peak,1.4118616000000002,103.834919,1.291013,103.795034,14150.31872,1245
4,1,2,late night,1.431593176,103.8394335,1.312614434,103.7724083,15183.601319999998,2029
4,1,2,late night,1.4122786,103.8368931,1.3008643,103.80114420000001,13010.47804,1301
6,0,4,late night,1.4198733000000001,103.82471,1.2878251,103.80421820000001,14858.74068,1269
0,1,21,night,1.4235414,103.8608735,1.3015415000000001,103.8012407,15098.79481,919
1,1,2,late night,1.4367971940000002,103.8458058,1.297421896,103.80033259999999,16301.38364,1266
6,0,6,late night,1.413982082,103.8389387,1.303168515,103.7871877,13598.693009999999,1393
5,0,6,late night,1.436879,103.8417319,1.2928188,103.79953409999999,16691.46017,1459
6,0,11,day,1.43627572,103.8340128,1.3145196670000001,103.7722219,15181.44899,1521
6,0,0,late night,1.414529011,103.8390784,1.289908916,103.7824429,15220.289369999999,1275
6,0,5,late night,1.4302563,103.8288,1.3126114,103.7724183,14505.460869999999,1500
5,0,3,late night,1.4329208,103.8486695,1.3079457,103.7874338,15474.259390000001,2241
5,0,15,day,1.415319,103.84330209999999,1.2917669,103.8143727,14109.7399,1467
0,1,11,day,1.414157406,103.8318142,1.3007788359999999,103.80113270000001,13060.3269,1119
4,1,10,day,1.4136602880000002,103.8390036,1.292563363,103.80918050000001,13867.47577,1478
4,1,7,late night,1.4137999140000002,103.82243000000001,1.309194153,103.78250609999999,12449.552459999999,1268
4,1,17,day,1.4352289740000002,103.8343786,1.296033905,103.79970340000001,15950.543630000002,1363
2,1,22,night,1.4300694,103.8269988,1.2891344,103.79233359999999,16138.08604,1352
6,0,14,day,1.4140217,103.841693,1.2871856000000002,103.7852869,15434.591019999998,2067
4,1,5,late night,1.3874938,103.9865984,1.3050591999999999,103.77115429999999,25643.8726,1910
2,1,11,day,1.345858994,103.9838373,1.300321305,103.778061,23428.90423,1302
6,0,17,day,1.337580477,103.97833220000001,1.308013356,103.791381,21040.92928,1321
6,0,22,night,1.3386426120000001,103.98080490000001,1.29856112,103.80497,20048.4384,1042
5,0,3,late night,1.338832608,103.9756192,1.301712183,103.7755787,22617.41004,1209
0,1,15,day,1.3398799,103.98122430000001,1.2922398000000002,103.77408940000001,23627.76042,1292
0,1,16,day,1.337933923,103.9804281,1.2871278640000001,103.7958253,21284.92111,1052
6,0,13,day,1.3508862469999998,103.9864205,1.279200003,103.78401140000001,23871.14766,1875
