Column1,date,days_of_week,day,hour,text,Incident Type,Location
150,27/04/2019 10:05,Saturday,27,10,Obstacle on PIE (towards Changi Airport) before Bedok North Rd. Avoid lanes 2 and 3,Obstacle,PIE (towards Changi Airport) before Bedok North Rd
151,27/04/2019 8:45,Saturday,27,8,Accident on SLE (towards CTE) at Lentor Ave Entrance,Accident,SLE (towards CTE) at Lentor Ave Entrance
152,27/04/2019 8:43,Saturday,27,8,Accident on CTE (towards AYE) after AMK Ave 1 Exit,Accident,CTE (towards AYE) after AMK Ave 1 Exit
153,27/04/2019 7:36,Saturday,27,7,Accident on SLE (towards CTE) after Woodlands Ave 2 Exit. Avoid lane 3,Accident,SLE (towards CTE) after Woodlands Ave 2 Exit
154,27/04/2019 7:29,Saturday,27,7,Accident on PIE (towards Changi Airport) after Thomson Rd with congestion till Onraet Rd. Avoid lane 1,Accident,PIE (towards Changi Airport) after Thomson Rd with congestion till Onraet Rd
155,27/04/2019 6:46,Saturday,27,6,Accident on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 1,Accident,PIE (towards Tuas) after Thomson Rd Exit
156,27/04/2019 6:39,Saturday,27,6,Heavy Traffic on PIE (towards Changi Airport) after Thomson Rd,Heavy Traffic,on PIE (towards Changi Airport) after Thomson Rd
157,27/04/2019 5:41,Saturday,27,5,Heavy Traffic on CTE (towards AYE) after PIE(Changi) Exit,Heavy Traffic,on CTE (towards AYE) after PIE(Changi) Exit
158,27/04/2019 5:37,Saturday,27,5,Accident on PIE (towards Changi Airport) after Thomson Rd with congestion till Thomson Rd. Avoid lane 1,Accident,PIE (towards Changi Airport) after Thomson Rd with congestion till Thomson Rd
159,27/04/2019 5:37,Saturday,27,5,Accident on CTE (towards AYE) after PIE(Changi) Exit with congestion till AMK Ave 1 Exit. Avoid lane 4,Accident,CTE (towards AYE) after PIE(Changi) Exit with congestion till AMK Ave 1 Exit
160,27/04/2019 5:36,Saturday,27,5,Accident on CTE (towards AYE) after PIE(Changi) Exit. Avoid lane 4,Accident,CTE (towards AYE) after PIE(Changi) Exit
161,27/04/2019 4:18,Saturday,27,4,"Temporary closure of Fort Canning Link & Fort Canning Tunnel for 7 days, from 27 April 2019 (Sat), 12am. Affected road will reopen on 4 May 2019, 12am. #sgtraffic",Temporary Road Closure Closure,"of Fort Canning Link & Fort Canning Tunnel for 7 days, from 27 April 2019 (Sat), 12am"
162,27/04/2019 3:35,Saturday,27,3,Accident on PIE (towards Tuas) before KPE Exit. Avoid lane 1,Accident,PIE (towards Tuas) before KPE Exit
163,27/04/2019 3:23,Saturday,27,3,Accident on Thomson Road (towards SLE) after Chancery Lane,Accident,Thomson Road (towards SLE) after Chancery Lane
164,27/04/2019 3:12,Saturday,27,3,Heavy Traffic on TPE (towards PIE) before Pasir Ris Dr 8 Exit,Heavy Traffic,on TPE (towards PIE) before Pasir Ris Dr 8 Exit
165,27/04/2019 3:08,Saturday,27,3,Accident on BKE (towards PIE) after Dairy Farm Rd Exit,Accident,BKE (towards PIE) after Dairy Farm Rd Exit
166,27/04/2019 2:59,Saturday,27,2,Accident on TPE (towards PIE) before Pasir Ris Dr 8 Exit with congestion till Pasir Ris Dr 12 Exit. Avoid lane 3,Accident,TPE (towards PIE) before Pasir Ris Dr 8 Exit with congestion till Pasir Ris Dr 12 Exit
167,27/04/2019 2:49,Saturday,27,2,Accident on TPE (towards PIE) before Pasir Ris Dr 8 Exit. Avoid lane 3,Accident,TPE (towards PIE) before Pasir Ris Dr 8 Exit
168,27/04/2019 2:46,Saturday,27,2,Accident on TPE (towards PIE) before Pasir Ris Dr 8 Exit,Accident,TPE (towards PIE) before Pasir Ris Dr 8 Exit
169,27/04/2019 2:45,Saturday,27,2,Heavy Traffic on BKE (towards PIE) before PIE Exit,Heavy Traffic,on BKE (towards PIE) before PIE Exit
170,27/04/2019 2:39,Saturday,27,2,Accident on PIE (towards Tuas) after KPE Exit. Avoid lane 1,Accident,PIE (towards Tuas) after KPE Exit
171,27/04/2019 2:36,Saturday,27,2,Accident on BKE (towards PIE) before PIE Exit with congestion till Dairy Farm Rd Entrance,Accident,BKE (towards PIE) before PIE Exit with congestion till Dairy Farm Rd Entrance
172,27/04/2019 2:29,Saturday,27,2,Accident on BKE (towards PIE) before PIE Exit with congestion till Dairy Farm Rd Entrance. Avoid lane 1,Accident,BKE (towards PIE) before PIE Exit with congestion till Dairy Farm Rd Entrance
173,27/04/2019 2:21,Saturday,27,2,Accident on TPE (towards PIE) after Pasir Ris Dr 8 Exit with congestion till Elias Rd Exit. Avoid lane 2,Accident,TPE (towards PIE) after Pasir Ris Dr 8 Exit with congestion till Elias Rd Exit
174,27/04/2019 2:17,Saturday,27,2,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 1,Accident,CTE (towards AYE) after PIE(Jurong) Exit
175,27/04/2019 2:17,Saturday,27,2,Accident on Jalan Anak Bukit (towards Clementi Road) after Hindhede Road. Avoid right lane,Accident,Jalan Anak Bukit (towards Clementi Road) after Hindhede Road
176,27/04/2019 2:17,Saturday,27,2,Obstacle on AYE (towards MCE) after Alexandra. Avoid lane 2,Obstacle,AYE (towards MCE) after Alexandra
177,27/04/2019 2:16,Saturday,27,2,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lanes 1 and 3,Accident,CTE (towards AYE) after PIE(Jurong) Exit
178,27/04/2019 2:08,Saturday,27,2,Accident on AYE (towards MCE) after Alexandra Rd Exit,Accident,AYE (towards MCE) after Alexandra Rd Exit
179,27/04/2019 2:08,Saturday,27,2,Accident on BKE (towards PIE) before PIE Exit. Avoid lane 1,Accident,BKE (towards PIE) before PIE Exit
180,27/04/2019 2:05,Saturday,27,2,Accident on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 2,Accident,TPE (towards PIE) after Pasir Ris Dr 8 Exit
181,27/04/2019 1:59,Saturday,27,1,Accident on PIE (towards Tuas) at BKE(Woodlands) Exit,Accident,PIE (towards Tuas) at BKE(Woodlands) Exit
182,27/04/2019 1:59,Saturday,27,1,Accident on BKE (towards PIE) before Bukit Panjang Rd Exit,Accident,BKE (towards PIE) before Bukit Panjang Rd Exit
183,27/04/2019 1:49,Saturday,27,1,Accident on KPE (towards ECP) after Tampines Rd Exit. Avoid lane 1,Accident,KPE (towards ECP) after Tampines Rd Exit
184,27/04/2019 1:34,Saturday,27,1,Accident on BKE (towards PIE) after Dairy Farm Rd Exit with congestion till Bukit Panjang Rd Exit,Accident,BKE (towards PIE) after Dairy Farm Rd Exit with congestion till Bukit Panjang Rd Exit
185,27/04/2019 1:31,Saturday,27,1,Accident on SLE (towards BKE) at TPE(PIE) Exit,Accident,SLE (towards BKE) at TPE(PIE) Exit
186,27/04/2019 1:18,Saturday,27,1,Accident on BKE (towards PIE) after Dairy Farm Rd Exit with congestion till Bukit Panjang Rd Exit. Avoid lane 1,Accident,BKE (towards PIE) after Dairy Farm Rd Exit with congestion till Bukit Panjang Rd Exit
187,27/04/2019 1:06,Saturday,27,1,Heavy Traffic on PIE (towards Changi Airport) after BKE,Heavy Traffic,on PIE (towards Changi Airport) after BKE
188,27/04/2019 1:05,Saturday,27,1,Accident on BKE (towards PIE) after Dairy Farm Rd Exit. Avoid lane 1,Accident,BKE (towards PIE) after Dairy Farm Rd Exit
189,27/04/2019 0:58,Saturday,27,0,Accident on BKE (towards PIE) after Dairy Farm Rd Entrance,Accident,BKE (towards PIE) after Dairy Farm Rd Entrance
190,27/04/2019 0:55,Saturday,27,0,Accident on PIE (towards Changi Airport) after BKE with congestion till Bukit Timah Rd exit. Avoid lane 1,Accident,PIE (towards Changi Airport) after BKE with congestion till Bukit Timah Rd exit
191,27/04/2019 0:31,Saturday,27,0,Accident on BKE (towards PIE) at PIE(Tuas) Exit,Accident,BKE (towards PIE) at PIE(Tuas) Exit
192,27/04/2019 0:11,Saturday,27,0,Accident on PIE (towards Changi Airport) after BKE with congestion till Jalan Anak Bukit. Avoid lane 1,Accident,PIE (towards Changi Airport) after BKE with congestion till Jalan Anak Bukit
193,26/04/2019 23:51,Friday,26,23,Accident on SLE (towards CTE) after TPE Exit. Avoid lane 1,Accident,SLE (towards CTE) after TPE Exit
194,26/04/2019 23:50,Friday,26,23,Accident on PIE (towards Changi Airport) after BKE. Avoid lane 1,Accident,PIE (towards Changi Airport) after BKE
195,26/04/2019 23:47,Friday,26,23,Accident on SLE (towards CTE) after TPE Exit,Accident,SLE (towards CTE) after TPE Exit
196,26/04/2019 22:43,Friday,26,22,Accident on PIE (towards Tuas) after Changi South Ave 3,Accident,PIE (towards Tuas) after Changi South Ave 3
197,26/04/2019 20:27,Friday,26,20,Accident on KJE (towards PIE) before PIE(Tuas) Exit,Accident,KJE (towards PIE) before PIE(Tuas) Exit
198,26/04/2019 15:56,Friday,26,15,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 1,Accident,CTE (towards SLE) after Braddell Rd Exit
199,26/04/2019 15:46,Friday,26,15,Accident on CTE (towards SLE) before PIE(Changi) Exit,Accident,CTE (towards SLE) before PIE(Changi) Exit
200,26/04/2019 14:46,Friday,26,14,Accident on CTE (towards SLE) after Braddell Rd Exit with congestion till Moulmein Rd Exit. Avoid lanes 1 and 2,Accident,CTE (towards SLE) after Braddell Rd Exit with congestion till Moulmein Rd Exit
201,26/04/2019 14:42,Friday,26,14,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lanes 1 and 2,Accident,CTE (towards SLE) after Braddell Rd Exit
202,26/04/2019 14:20,Friday,26,14,Accident on Choa Chu Kang Way near Choa Chu Kang Way/KJE Junction,Accident,Choa Chu Kang Way near Choa Chu Kang Way/KJE Junction
203,26/04/2019 13:57,Friday,26,13,Accident on Choa Chu Kang Way towards KJE,Accident,Choa Chu Kang Way towards KJE
204,26/04/2019 12:26,Friday,26,12,Accident on Geylang Road (toward City) after Sims Way. Avoid right lane,Accident,Geylang Road (toward City) after Sims Way
205,26/04/2019 12:04,Friday,26,12,Accident on AYE (towards MCE) before Alexandra Rd Exit. Avoid lane 1,Accident,AYE (towards MCE) before Alexandra Rd Exit
206,26/04/2019 11:31,Friday,26,11,Accident on PIE (towards Changi Airport) at Sims Avenue Exit,Accident,PIE (towards Changi Airport) at Sims Avenue Exit
207,26/04/2019 10:30,Friday,26,10,Heavy Traffic on TPE (towards SLE) before Tampines Ave 10 Exit,Heavy Traffic,on TPE (towards SLE) before Tampines Ave 10 Exit
208,26/04/2019 10:21,Friday,26,10,Accident on TPE (towards SLE) before Tampines Rd Exit,Accident,TPE (towards SLE) before Tampines Rd Exit
209,26/04/2019 10:11,Friday,26,10,Heavy Traffic on KJE (towards BKE) at BKE(Woodlands) Exit,Heavy Traffic,on KJE (towards BKE) at BKE(Woodlands) Exit
210,26/04/2019 10:08,Friday,26,10,Obstacle on PIE (towards Tuas) after Bedok North Avenue 3 exit with congestion till Tampines,Obstacle,PIE (towards Tuas) after Bedok North Avenue 3 exit with congestion till Tampines
211,26/04/2019 10:04,Friday,26,10,Accident on TPE (towards SLE) before Tampines Ave 10 Exit with congestion till Tampines Ave 7 Exit,Accident,TPE (towards SLE) before Tampines Ave 10 Exit with congestion till Tampines Ave 7 Exit
212,26/04/2019 10:01,Friday,26,10,Accident on ECP (towards City) at PIE Exit,Accident,ECP (towards City) at PIE Exit
213,26/04/2019 9:58,Friday,26,9,Accident on TPE (towards SLE) before Tampines Ave 10 Exit with congestion till Tampines Ave 7 Exit. Avoid lanes 2 and 3,Accident,TPE (towards SLE) before Tampines Ave 10 Exit with congestion till Tampines Ave 7 Exit
214,26/04/2019 9:55,Friday,26,9,Accident on KJE (towards BKE) after Woodlands Rd Exit. Avoid lane 1,Accident,KJE (towards BKE) after Woodlands Rd Exit
215,26/04/2019 9:52,Friday,26,9,Accident in CTE Tunnel (towards AYE) before Bukit Timah Rd Exit. Avoid lane 2,Accident,CTE Tunnel (towards AYE) before Bukit Timah Rd Exit
216,26/04/2019 9:51,Friday,26,9,Accident on TPE (towards SLE) before Tampines Ave 10 Exit. Avoid lanes 2 and 3,Accident,TPE (towards SLE) before Tampines Ave 10 Exit
217,26/04/2019 9:43,Friday,26,9,Accident on KJE (towards BKE) at BKE(Woodlands) Exit with congestion till Choa Chu Kang Way Exit,Accident,KJE (towards BKE) at BKE(Woodlands) Exit with congestion till Choa Chu Kang Way Exit
218,26/04/2019 9:42,Friday,26,9,Accident on TPE (towards SLE) before PIE Entrance,Accident,TPE (towards SLE) before PIE Entrance
219,26/04/2019 9:38,Friday,26,9,Accident on TPE (towards SLE) before PIE Entrance. Avoid lane 1,Accident,TPE (towards SLE) before PIE Entrance
220,26/04/2019 9:33,Friday,26,9,Obstacle on PIE (towards Tuas) after Bedok North Avenue 3 exit with congestion till Tampines. Avoid lane 3,Obstacle,PIE (towards Tuas) after Bedok North Avenue 3 exit with congestion till Tampines
221,26/04/2019 9:28,Friday,26,9,Obstacle on PIE (towards Tuas) after Bedok North Avenue 3 exit. Avoid lane 3,Obstacle,PIE (towards Tuas) after Bedok North Avenue 3 exit
222,26/04/2019 9:28,Friday,26,9,Obstacle in CTE Tunnel (towards AYE) after Bukit Timah Rd Exit. Avoid lane 1,Obstacle,CTE Tunnel (towards AYE) after Bukit Timah Rd Exit
223,26/04/2019 9:22,Friday,26,9,Accident on KJE (towards BKE) at BKE(Woodlands) Exit,Accident,KJE (towards BKE) at BKE(Woodlands) Exit
224,26/04/2019 9:21,Friday,26,9,Accident on Alexandra Road (towards Malan Road) after Hyderabad Road. Avoid right lane,Accident,Alexandra Road (towards Malan Road) after Hyderabad Road
225,26/04/2019 9:03,Friday,26,9,Accident on Alexandra Road (towards Pasir Panjang Road) after Malan Road,Accident,Alexandra Road (towards Pasir Panjang Road) after Malan Road
226,26/04/2019 8:59,Friday,26,8,Accident on BKE (towards PIE) before PIE Exit. Avoid lane 2,Accident,BKE (towards PIE) before PIE Exit
227,26/04/2019 8:21,Friday,26,8,Accident on KJE (towards PIE) before PIE(Changi) Exit. Avoid lane 4,Accident,KJE (towards PIE) before PIE(Changi) Exit
228,26/04/2019 7:53,Friday,26,7,Heavy Traffic on CTE (towards SLE) after Moulmein Rd Exit,Heavy Traffic,on CTE (towards SLE) after Moulmein Rd Exit
229,26/04/2019 7:49,Friday,26,7,Accident on CTE (towards SLE) after Moulmein Rd Exit with congestion till Bukit Timah Rd Entrance. Avoid lane 4,Accident,CTE (towards SLE) after Moulmein Rd Exit with congestion till Bukit Timah Rd Entrance
230,26/04/2019 7:44,Friday,26,7,Accident on CTE (towards SLE) after Moulmein Rd Exit. Avoid lane 4,Accident,CTE (towards SLE) after Moulmein Rd Exit
231,26/04/2019 7:37,Friday,26,7,Accident on PIE (towards Tuas) at Tampines Ave 5 Entrance,Accident,PIE (towards Tuas) at Tampines Ave 5 Entrance
232,26/04/2019 7:14,Friday,26,7,Accident on CTE (towards AYE) at Braddell Rd Entrance,Accident,CTE (towards AYE) at Braddell Rd Entrance
233,26/04/2019 7:08,Friday,26,7,Accident on SLE (towards BKE) at TPE(PIE) Exit,Accident,SLE (towards BKE) at TPE(PIE) Exit
234,26/04/2019 6:59,Friday,26,6,Heavy Traffic on AYE (towards Tuas) after Clementi Rd Exit,Heavy Traffic,on AYE (towards Tuas) after Clementi Rd Exit
235,26/04/2019 6:48,Friday,26,6,Accident on AYE (towards Tuas) after Clementi Rd Exit with congestion till Buona Vista exit,Accident,AYE (towards Tuas) after Clementi Rd Exit with congestion till Buona Vista exit
236,26/04/2019 6:46,Friday,26,6,Accident on AYE (towards Tuas) after Clementi Rd Exit,Accident,AYE (towards Tuas) after Clementi Rd Exit
237,26/04/2019 6:46,Friday,26,6,Accident on Dunearn Road (towards City) after Eng Neo Avenue. Avoid left lane,Accident,Dunearn Road (towards City) after Eng Neo Avenue
238,26/04/2019 6:43,Friday,26,6,Accident on AYE (towards Tuas) before Clementi Ave 2 Exit,Accident,AYE (towards Tuas) before Clementi Ave 2 Exit
239,26/04/2019 6:42,Friday,26,6,Accident on AYE (towards Tuas) before Clementi Ave 2 Exit. Avoid lane 2,Accident,AYE (towards Tuas) before Clementi Ave 2 Exit
240,26/04/2019 6:29,Friday,26,6,Obstacle on TPE (towards PIE) before Elias Rd Exit. Avoid lane 1,Obstacle,TPE (towards PIE) before Elias Rd Exit
241,26/04/2019 6:23,Friday,26,6,Accident on BKE (towards PIE) at Bukit Panjang Rd Entrance,Accident,BKE (towards PIE) at Bukit Panjang Rd Entrance
242,26/04/2019 6:18,Friday,26,6,Accident on CTE (towards AYE) after PIE(Changi) Exit,Accident,CTE (towards AYE) after PIE(Changi) Exit
243,26/04/2019 6:13,Friday,26,6,Accident on PIE (towards Tuas) at Jalan Eunos Exit,Accident,PIE (towards Tuas) at Jalan Eunos Exit
244,26/04/2019 5:39,Friday,26,5,Accident in CTE Tunnel (towards AYE) before Bukit Timah Rd Exit. Avoid lane 4,Accident,CTE Tunnel (towards AYE) before Bukit Timah Rd Exit
245,26/04/2019 4:53,Friday,26,4,Accident in CTE Tunnel (towards SLE) before Merchant Rd Exit. Avoid lane 3,Accident,CTE Tunnel (towards SLE) before Merchant Rd Exit
246,26/04/2019 4:44,Friday,26,4,Accident on CTE (towards AYE) after Balestier Rd Exit. Avoid lane 1,Accident,CTE (towards AYE) after Balestier Rd Exit
247,26/04/2019 4:09,Friday,26,4,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 6,Accident,CTE (towards AYE) after PIE(Jurong) Exit
248,26/04/2019 3:48,Friday,26,3,Obstacle on TPE (towards PIE) after Pasir Ris Dr 12 Exit. Avoid lane 1,Obstacle,TPE (towards PIE) after Pasir Ris Dr 12 Exit
249,26/04/2019 3:48,Friday,26,3,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 1,Accident,CTE (towards AYE) after PIE(Jurong) Exit
250,26/04/2019 3:24,Friday,26,3,Accident on PIE (towards Changi Airport) after KJE. Avoid lane 2,Accident,PIE (towards Changi Airport) after KJE
251,26/04/2019 3:24,Friday,26,3,Obstacle on Dunearn Road (towards City) after Jalan Anak Bukit. Avoid left lane,Obstacle,Dunearn Road (towards City) after Jalan Anak Bukit
252,26/04/2019 3:07,Friday,26,3,Accident on AYE (towards MCE) after Portsdown Rd Exit,Accident,AYE (towards MCE) after Portsdown Rd Exit
253,26/04/2019 2:47,Friday,26,2,Accident on Woodlands Avenue 6 (towards Woodlands Avenue 7) after Woodlands Drive 63. Avoid left lane,Accident,Woodlands Avenue 6 (towards Woodlands Avenue 7) after Woodlands Drive 63
254,26/04/2019 2:38,Friday,26,2,Accident on CTE (towards AYE) after Outram Rd Exit. Avoid lane 3,Accident,CTE (towards AYE) after Outram Rd Exit
255,26/04/2019 2:24,Friday,26,2,Obstacle on PIE (towards Changi Airport) after Kim Keat Link. Avoid lane 4,Obstacle,PIE (towards Changi Airport) after Kim Keat Link
256,26/04/2019 1:44,Friday,26,1,Obstacle on CTE (towards AYE) at PIE(Changi) Exit,Obstacle,CTE (towards AYE) at PIE(Changi) Exit
257,26/04/2019 1:41,Friday,26,1,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit,Accident,SLE (towards BKE) after Woodlands Ave 2 Exit
258,26/04/2019 1:23,Friday,26,1,Accident on PIE (towards Changi Airport) after Pasir Laba. Avoid lane 1,Accident,PIE (towards Changi Airport) after Pasir Laba
259,26/04/2019 1:18,Friday,26,1,Accident on Nicoll Highway (towards Shenton Way) after Stadium Drive with congestion till Stadium Drive,Accident,Nicoll Highway (towards Shenton Way) after Stadium Drive with congestion till Stadium Drive
260,26/04/2019 1:14,Friday,26,1,Accident on Nicoll Highway (towards Shenton Way) after Stadium Drive,Accident,Nicoll Highway (towards Shenton Way) after Stadium Drive
261,26/04/2019 1:04,Friday,26,1,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit. Avoid lane 3,Accident,SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit
262,26/04/2019 1:02,Friday,26,1,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit,Accident,SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit
263,26/04/2019 1:01,Friday,26,1,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit. Avoid lane 3,Accident,SLE (towards BKE) after Woodlands Ave 2 Exit
264,26/04/2019 1:01,Friday,26,1,Accident on SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit. Avoid lanes 2 and 3,Accident,SLE (towards BKE) after Woodlands Ave 2 Exit with congestion till Woodlands Ave 12 Exit
